TransportType    LoadFactor                  WorkLoad                  MsgSizeRange  SizeCntPercent  BytesPercent   UnschedBytes   MeanStretch   MedianStretch 99PercentStretch
PIAS        0.8         FACEBOOK_HADOOP_ALL		227		0.97084		0.00179112626193		10000		NA		1.46537720216		NA
PIAS        0.8         FACEBOOK_HADOOP_ALL		227		0.97084		0.00179112626193		10000		NA		NA		3.87836872639
PIAS        0.8         FACEBOOK_HADOOP_ALL		248		1.03426		0.00220269765589		10000		1.73292140687		NA		NA
PIAS        0.8         FACEBOOK_HADOOP_ALL		248		1.03426		0.00220269765589		10000		NA		1.45060569956		NA
PIAS        0.8         FACEBOOK_HADOOP_ALL		248		1.03426		0.00220269765589		10000		NA		NA		3.78400328966
PIAS        0.8         FACEBOOK_HADOOP_ALL		271		1.03348		0.0023762196358		10000		1.81608393093		NA		NA
PIAS        0.8         FACEBOOK_HADOOP_ALL		271		1.03348		0.0023762196358		10000		NA		1.44372548772		NA
PIAS        0.8         FACEBOOK_HADOOP_ALL		271		1.03348		0.0023762196358		10000		NA		NA		3.85981430842
PIAS        0.8         FACEBOOK_HADOOP_ALL		297		1.00104		0.00247644898222		10000		1.75489066658		NA		NA
PIAS        0.8         FACEBOOK_HADOOP_ALL		297		1.00104		0.00247644898222		10000		NA		1.43725784582		NA
PIAS        0.8         FACEBOOK_HADOOP_ALL		297		1.00104		0.00247644898222		10000		NA		NA		3.7546763746
PIAS        0.8         FACEBOOK_HADOOP_ALL		303		0.965		0.00251536924846		10000		1.74789360788		NA		NA
PIAS        0.8         FACEBOOK_HADOOP_ALL		303		0.965		0.00251536924846		10000		NA		1.43066453174		NA
PIAS        0.8         FACEBOOK_HADOOP_ALL		303		0.965		0.00251536924846		10000		NA		NA		3.75885567918
PIAS        0.8         FACEBOOK_HADOOP_ALL		308		1.70782		0.00450148707881		10000		1.75398754784		NA		NA
PIAS        0.8         FACEBOOK_HADOOP_ALL		308		1.70782		0.00450148707881		10000		NA		1.42888145398		NA
PIAS        0.8         FACEBOOK_HADOOP_ALL		308		1.70782		0.00450148707881		10000		NA		NA		3.72892858267
PIAS        0.8         FACEBOOK_HADOOP_ALL		310		0.85846		0.00228559575389		10000		1.78802533374		NA		NA
PIAS        0.8         FACEBOOK_HADOOP_ALL		310		0.85846		0.00228559575389		10000		NA		1.42914417776		NA
PIAS        0.8         FACEBOOK_HADOOP_ALL		310		0.85846		0.00228559575389		10000		NA		NA		3.7070166614
PIAS        0.8         FACEBOOK_HADOOP_ALL		313		0.85666		0.00230035311026		10000		1.66633791435		NA		NA
PIAS        0.8         FACEBOOK_HADOOP_ALL		313		0.85666		0.00230035311026		10000		NA		1.42778146889		NA
PIAS        0.8         FACEBOOK_HADOOP_ALL		313		0.85666		0.00230035311026		10000		NA		NA		3.56612706648
PIAS        0.8         FACEBOOK_HADOOP_ALL		315		0.8535		0.0023048527811		10000		1.73631139733		NA		NA
PIAS        0.8         FACEBOOK_HADOOP_ALL		315		0.8535		0.0023048527811		10000		NA		1.42650913304		NA
PIAS        0.8         FACEBOOK_HADOOP_ALL		315		0.8535		0.0023048527811		10000		NA		NA		3.69194729818
PIAS        0.8         FACEBOOK_HADOOP_ALL		318		0.8534		0.00232405808095		10000		1.77201005755		NA		NA
PIAS        0.8         FACEBOOK_HADOOP_ALL		318		0.8534		0.00232405808095		10000		NA		1.42667954962		NA
PIAS        0.8         FACEBOOK_HADOOP_ALL		318		0.8534		0.00232405808095		10000		NA		NA		3.65829483804
PIAS        0.8         FACEBOOK_HADOOP_ALL		321		0.85314		0.00234281943844		10000		1.71636681286		NA		NA
PIAS        0.8         FACEBOOK_HADOOP_ALL		321		0.85314		0.00234281943844		10000		NA		1.42596983929		NA
PIAS        0.8         FACEBOOK_HADOOP_ALL		321		0.85314		0.00234281943844		10000		NA		NA		3.60486310549
PIAS        0.8         FACEBOOK_HADOOP_ALL		326		1.71754		0.00476224495138		10000		1.74852998646		NA		NA
PIAS        0.8         FACEBOOK_HADOOP_ALL		326		1.71754		0.00476224495138		10000		NA		1.42389173824		NA
PIAS        0.8         FACEBOOK_HADOOP_ALL		326		1.71754		0.00476224495138		10000		NA		NA		3.73379790429
PIAS        0.8         FACEBOOK_HADOOP_ALL		331		0.65074		0.00183650757839		10000		1.81716067827		NA		NA
PIAS        0.8         FACEBOOK_HADOOP_ALL		331		0.65074		0.00183650757839		10000		NA		1.4257469717		NA
PIAS        0.8         FACEBOOK_HADOOP_ALL		331		0.65074		0.00183650757839		10000		NA		NA		3.74445188841
PIAS        0.8         FACEBOOK_HADOOP_ALL		335		0.64832		0.00184940488012		10000		1.69768905798		NA		NA
PIAS        0.8         FACEBOOK_HADOOP_ALL		335		0.64832		0.00184940488012		10000		NA		1.42157558614		NA
PIAS        0.8         FACEBOOK_HADOOP_ALL		335		0.64832		0.00184940488012		10000		NA		NA		3.65456723342
PIAS        0.8         FACEBOOK_HADOOP_ALL		345		1.30322		0.00379196691302		10000		1.75031822395		NA		NA
PIAS        0.8         FACEBOOK_HADOOP_ALL		345		1.30322		0.00379196691302		10000		NA		1.41921249252		NA
PIAS        0.8         FACEBOOK_HADOOP_ALL		345		1.30322		0.00379196691302		10000		NA		NA		3.65910596135
PIAS        0.8         FACEBOOK_HADOOP_ALL		350		0.65324		0.00193797731621		10000		1.74537743331		NA		NA
PIAS        0.8         FACEBOOK_HADOOP_ALL		350		0.65324		0.00193797731621		10000		NA		1.42158281582		NA
PIAS        0.8         FACEBOOK_HADOOP_ALL		350		0.65324		0.00193797731621		10000		NA		NA		3.66571593498
PIAS        0.8         FACEBOOK_HADOOP_ALL		360		1.29672		0.003920998504		10000		1.73445053449		NA		NA
PIAS        0.8         FACEBOOK_HADOOP_ALL		360		1.29672		0.003920998504		10000		NA		1.41787848435		NA
PIAS        0.8         FACEBOOK_HADOOP_ALL		360		1.29672		0.003920998504		10000		NA		NA		3.64327933745
PIAS        0.8         FACEBOOK_HADOOP_ALL		371		1.30224		0.00404169362406		10000		1.76090612278		NA		NA
PIAS        0.8         FACEBOOK_HADOOP_ALL		371		1.30224		0.00404169362406		10000		NA		1.4126678453		NA
PIAS        0.8         FACEBOOK_HADOOP_ALL		371		1.30224		0.00404169362406		10000		NA		NA		3.61080419508
PIAS        0.8         FACEBOOK_HADOOP_ALL		376		0.65354		0.00206812515296		10000		1.81153092828		NA		NA
PIAS        0.8         FACEBOOK_HADOOP_ALL		376		0.65354		0.00206812515296		10000		NA		1.41226069991		NA
PIAS        0.8         FACEBOOK_HADOOP_ALL		376		0.65354		0.00206812515296		10000		NA		NA		3.6026292936
PIAS        0.8         FACEBOOK_HADOOP_ALL		395		0.8141		0.00264885197785		10000		1.73526757862		NA		NA
PIAS        0.8         FACEBOOK_HADOOP_ALL		395		0.8141		0.00264885197785		10000		NA		1.40844709771		NA
PIAS        0.8         FACEBOOK_HADOOP_ALL		395		0.8141		0.00264885197785		10000		NA		NA		3.57495958284
PIAS        0.8         FACEBOOK_HADOOP_ALL		420		1.01736		0.00348239089804		10000		1.7899913961		NA		NA
PIAS        0.8         FACEBOOK_HADOOP_ALL		420		1.01736		0.00348239089804		10000		NA		1.40200470746		NA
PIAS        0.8         FACEBOOK_HADOOP_ALL		420		1.01736		0.00348239089804		10000		NA		NA		3.58068354236
PIAS        0.8         FACEBOOK_HADOOP_ALL		435		1.02638		0.00367739539829		10000		1.69651054952		NA		NA
PIAS        0.8         FACEBOOK_HADOOP_ALL		435		1.02638		0.00367739539829		10000		NA		1.39642295707		NA
PIAS        0.8         FACEBOOK_HADOOP_ALL		435		1.02638		0.00367739539829		10000		NA		NA		3.50718765564
PIAS        0.8         FACEBOOK_HADOOP_ALL		452		1.23464		0.00456748843813		10000		1.72857843584		NA		NA
PIAS        0.8         FACEBOOK_HADOOP_ALL		452		1.23464		0.00456748843813		10000		NA		1.39323243583		NA
PIAS        0.8         FACEBOOK_HADOOP_ALL		452		1.23464		0.00456748843813		10000		NA		NA		3.50783825707
PIAS        0.8         FACEBOOK_HADOOP_ALL		463		0.81686		0.00310700278497		10000		1.72364442984		NA		NA
PIAS        0.8         FACEBOOK_HADOOP_ALL		463		0.81686		0.00310700278497		10000		NA		1.38859957838		NA
PIAS        0.8         FACEBOOK_HADOOP_ALL		463		0.81686		0.00310700278497		10000		NA		NA		3.4561465691
PIAS        0.8         FACEBOOK_HADOOP_ALL		480		1.2226		0.00478056951704		10000		1.71147591359		NA		NA
PIAS        0.8         FACEBOOK_HADOOP_ALL		480		1.2226		0.00478056951704		10000		NA		1.38622952603		NA
PIAS        0.8         FACEBOOK_HADOOP_ALL		480		1.2226		0.00478056951704		10000		NA		NA		3.53489783705
PIAS        0.8         FACEBOOK_HADOOP_ALL		491		1.95		0.00787662998981		10000		1.70575370035		NA		NA
PIAS        0.8         FACEBOOK_HADOOP_ALL		491		1.95		0.00787662998981		10000		NA		1.38174448239		NA
PIAS        0.8         FACEBOOK_HADOOP_ALL		491		1.95		0.00787662998981		10000		NA		NA		3.45370052659
PIAS        0.8         FACEBOOK_HADOOP_ALL		502		1.95606		0.00806478457189		10000		1.70988836711		NA		NA
PIAS        0.8         FACEBOOK_HADOOP_ALL		502		1.95606		0.00806478457189		10000		NA		1.37948176324		NA
PIAS        0.8         FACEBOOK_HADOOP_ALL		502		1.95606		0.00806478457189		10000		NA		NA		3.43569148416
PIAS        0.8         FACEBOOK_HADOOP_ALL		513		1.95722		0.00823334072626		10000		1.72550650902		NA		NA
PIAS        0.8         FACEBOOK_HADOOP_ALL		513		1.95722		0.00823334072626		10000		NA		1.37610062003		NA
PIAS        0.8         FACEBOOK_HADOOP_ALL		513		1.95722		0.00823334072626		10000		NA		NA		3.41677690008
PIAS        0.8         FACEBOOK_HADOOP_ALL		525		1.94924		0.00837770521643		10000		1.68519154127		NA		NA
PIAS        0.8         FACEBOOK_HADOOP_ALL		525		1.94924		0.00837770521643		10000		NA		1.37224919922		NA
PIAS        0.8         FACEBOOK_HADOOP_ALL		525		1.94924		0.00837770521643		10000		NA		NA		3.39747692806
PIAS        0.8         FACEBOOK_HADOOP_ALL		537		1.94854		0.00855256632614		10000		1.6802921073		NA		NA
PIAS        0.8         FACEBOOK_HADOOP_ALL		537		1.94854		0.00855256632614		10000		NA		1.37117928214		NA
PIAS        0.8         FACEBOOK_HADOOP_ALL		537		1.94854		0.00855256632614		10000		NA		NA		3.40116590891
PIAS        0.8         FACEBOOK_HADOOP_ALL		549		1.95458		0.00875749821758		10000		1.70799552293		NA		NA
PIAS        0.8         FACEBOOK_HADOOP_ALL		549		1.95458		0.00875749821758		10000		NA		1.36799272571		NA
PIAS        0.8         FACEBOOK_HADOOP_ALL		549		1.95458		0.00875749821758		10000		NA		NA		3.35602683618
PIAS        0.8         FACEBOOK_HADOOP_ALL		561		1.9563		0.00894378270384		10000		1.69229190099		NA		NA
PIAS        0.8         FACEBOOK_HADOOP_ALL		561		1.9563		0.00894378270384		10000		NA		1.36500421523		NA
PIAS        0.8         FACEBOOK_HADOOP_ALL		561		1.9563		0.00894378270384		10000		NA		NA		3.37495624032
PIAS        0.8         FACEBOOK_HADOOP_ALL		574		1.95046		0.00910996548571		10000		1.7400921617		NA		NA
PIAS        0.8         FACEBOOK_HADOOP_ALL		574		1.95046		0.00910996548571		10000		NA		1.36332298706		NA
PIAS        0.8         FACEBOOK_HADOOP_ALL		574		1.95046		0.00910996548571		10000		NA		NA		3.35304486036
PIAS        0.8         FACEBOOK_HADOOP_ALL		587		1.9538		0.00931877784119		10000		1.69400127708		NA		NA
PIAS        0.8         FACEBOOK_HADOOP_ALL		587		1.9538		0.00931877784119		10000		NA		1.36143485171		NA
PIAS        0.8         FACEBOOK_HADOOP_ALL		587		1.9538		0.00931877784119		10000		NA		NA		3.33459953587
PIAS        0.8         FACEBOOK_HADOOP_ALL		600		1.95336		0.0095098480201		10000		1.68095857828		NA		NA
PIAS        0.8         FACEBOOK_HADOOP_ALL		600		1.95336		0.0095098480201		10000		NA		1.35610183441		NA
PIAS        0.8         FACEBOOK_HADOOP_ALL		600		1.95336		0.0095098480201		10000		NA		NA		3.33601283771
PIAS        0.8         FACEBOOK_HADOOP_ALL		607		0.57544		0.00283214601476		10000		1.57529856459		NA		NA
PIAS        0.8         FACEBOOK_HADOOP_ALL		607		0.57544		0.00283214601476		10000		NA		1.35515517343		NA
PIAS        0.8         FACEBOOK_HADOOP_ALL		607		0.57544		0.00283214601476		10000		NA		NA		3.17224794339
PIAS        0.8         FACEBOOK_HADOOP_ALL		615		0.57734		0.00287663168738		10000		1.72338892179		NA		NA
PIAS        0.8         FACEBOOK_HADOOP_ALL		615		0.57734		0.00287663168738		10000		NA		1.35292414562		NA
PIAS        0.8         FACEBOOK_HADOOP_ALL		615		0.57734		0.00287663168738		10000		NA		NA		3.37067676355
PIAS        0.8         FACEBOOK_HADOOP_ALL		630		1.1565		0.0058634485624		10000		1.68213199832		NA		NA
PIAS        0.8         FACEBOOK_HADOOP_ALL		630		1.1565		0.0058634485624		10000		NA		1.3523591121		NA
PIAS        0.8         FACEBOOK_HADOOP_ALL		630		1.1565		0.0058634485624		10000		NA		NA		3.31118265604
PIAS        0.8         FACEBOOK_HADOOP_ALL		646		1.15682		0.0060016234188		10000		1.64721790245		NA		NA
PIAS        0.8         FACEBOOK_HADOOP_ALL		646		1.15682		0.0060016234188		10000		NA		1.34815686561		NA
PIAS        0.8         FACEBOOK_HADOOP_ALL		646		1.15682		0.0060016234188		10000		NA		NA		3.26589461935
PIAS        0.8         FACEBOOK_HADOOP_ALL		662		1.14588		0.00608422621449		10000		1.66788125517		NA		NA
PIAS        0.8         FACEBOOK_HADOOP_ALL		662		1.14588		0.00608422621449		10000		NA		1.34593457947		NA
PIAS        0.8         FACEBOOK_HADOOP_ALL		662		1.14588		0.00608422621449		10000		NA		NA		3.22309203381
PIAS        0.8         FACEBOOK_HADOOP_ALL		671		0.57626		0.00311673148228		10000		1.62599108248		NA		NA
PIAS        0.8         FACEBOOK_HADOOP_ALL		671		0.57626		0.00311673148228		10000		NA		1.34295584868		NA
PIAS        0.8         FACEBOOK_HADOOP_ALL		671		0.57626		0.00311673148228		10000		NA		NA		3.25548597992
PIAS        0.8         FACEBOOK_HADOOP_ALL		685		0.93278		0.00511798869068		10000		1.66372547085		NA		NA
PIAS        0.8         FACEBOOK_HADOOP_ALL		685		0.93278		0.00511798869068		10000		NA		1.34044912323		NA
PIAS        0.8         FACEBOOK_HADOOP_ALL		685		0.93278		0.00511798869068		10000		NA		NA		3.24438880542
PIAS        0.8         FACEBOOK_HADOOP_ALL		702		1.0586		0.00592681197904		10000		1.71437806527		NA		NA
PIAS        0.8         FACEBOOK_HADOOP_ALL		702		1.0586		0.00592681197904		10000		NA		1.33891584428		NA
PIAS        0.8         FACEBOOK_HADOOP_ALL		702		1.0586		0.00592681197904		10000		NA		NA		3.16890295388
PIAS        0.8         FACEBOOK_HADOOP_ALL		719		1.05582		0.00604782552658		10000		1.64476884571		NA		NA
PIAS        0.8         FACEBOOK_HADOOP_ALL		719		1.05582		0.00604782552658		10000		NA		1.33651236221		NA
PIAS        0.8         FACEBOOK_HADOOP_ALL		719		1.05582		0.00604782552658		10000		NA		NA		3.13081130754
PIAS        0.8         FACEBOOK_HADOOP_ALL		737		1.06102		0.00622280880412		10000		1.63203060925		NA		NA
PIAS        0.8         FACEBOOK_HADOOP_ALL		737		1.06102		0.00622280880412		10000		NA		1.33245460068		NA
PIAS        0.8         FACEBOOK_HADOOP_ALL		737		1.06102		0.00622280880412		10000		NA		NA		3.12717969756
PIAS        0.8         FACEBOOK_HADOOP_ALL		762		0.9721		0.00585887221337		10000		1.73360281057		NA		NA
PIAS        0.8         FACEBOOK_HADOOP_ALL		762		0.9721		0.00585887221337		10000		NA		1.33031132812		NA
PIAS        0.8         FACEBOOK_HADOOP_ALL		762		0.9721		0.00585887221337		10000		NA		NA		3.20956787711
PIAS        0.8         FACEBOOK_HADOOP_ALL		787		0.96316		0.00598970285113		10000		1.6133097396		NA		NA
PIAS        0.8         FACEBOOK_HADOOP_ALL		787		0.96316		0.00598970285113		10000		NA		1.32479983616		NA
PIAS        0.8         FACEBOOK_HADOOP_ALL		787		0.96316		0.00598970285113		10000		NA		NA		3.08249732037
PIAS        0.8         FACEBOOK_HADOOP_ALL		825		0.93044		0.00598846261186		10000		1.67987123771		NA		NA
PIAS        0.8         FACEBOOK_HADOOP_ALL		825		0.93044		0.00598846261186		10000		NA		1.31896618618		NA
PIAS        0.8         FACEBOOK_HADOOP_ALL		825		0.93044		0.00598846261186		10000		NA		NA		3.05761086595
PIAS        0.8         FACEBOOK_HADOOP_ALL		885		1.0519		0.00719140722501		10000		1.63824103848		NA		NA
PIAS        0.8         FACEBOOK_HADOOP_ALL		885		1.0519		0.00719140722501		10000		NA		1.31011573276		NA
PIAS        0.8         FACEBOOK_HADOOP_ALL		885		1.0519		0.00719140722501		10000		NA		NA		3.02895332728
PIAS        0.8         FACEBOOK_HADOOP_ALL		960		0.92676		0.00683550115312		10000		1.68340422939		NA		NA
PIAS        0.8         FACEBOOK_HADOOP_ALL		960		0.92676		0.00683550115312		10000		NA		1.30154850965		NA
PIAS        0.8         FACEBOOK_HADOOP_ALL		960		0.92676		0.00683550115312		10000		NA		NA		3.03461943885
PIAS        0.8         FACEBOOK_HADOOP_ALL		1063		1.10956		0.00892841602972		10000		1.63725152342		NA		NA
PIAS        0.8         FACEBOOK_HADOOP_ALL		1063		1.10956		0.00892841602972		10000		NA		1.28777889707		NA
PIAS        0.8         FACEBOOK_HADOOP_ALL		1063		1.10956		0.00892841602972		10000		NA		NA		2.93753027538
PIAS        0.8         FACEBOOK_HADOOP_ALL		1177		0.92886		0.00827300525778		10000		1.61413665437		NA		NA
PIAS        0.8         FACEBOOK_HADOOP_ALL		1177		0.92886		0.00827300525778		10000		NA		1.27222126574		NA
PIAS        0.8         FACEBOOK_HADOOP_ALL		1177		0.92886		0.00827300525778		10000		NA		NA		2.80662117645
PIAS        0.8         FACEBOOK_HADOOP_ALL		1303		0.96554		0.00949046182666		10000		1.58068094065		NA		NA
PIAS        0.8         FACEBOOK_HADOOP_ALL		1303		0.96554		0.00949046182666		10000		NA		1.25901262425		NA
PIAS        0.8         FACEBOOK_HADOOP_ALL		1303		0.96554		0.00949046182666		10000		NA		NA		2.76092035465
PIAS        0.8         FACEBOOK_HADOOP_ALL		1425		0.96896		0.0103860530273		10000		1.56680827126		NA		NA
PIAS        0.8         FACEBOOK_HADOOP_ALL		1425		0.96896		0.0103860530273		10000		NA		1.24464782658		NA
PIAS        0.8         FACEBOOK_HADOOP_ALL		1425		0.96896		0.0103860530273		10000		NA		NA		2.63296591439
PIAS        0.8         FACEBOOK_HADOOP_ALL		1559		1.07456		0.0129354736292		10000		1.97965486894		NA		NA
PIAS        0.8         FACEBOOK_HADOOP_ALL		1559		1.07456		0.0129354736292		10000		NA		1.22531124988		NA
PIAS        0.8         FACEBOOK_HADOOP_ALL		1559		1.07456		0.0129354736292		10000		NA		NA		2.77046640234
PIAS        0.8         FACEBOOK_HADOOP_ALL		1624		1.02406		0.0130724085506		10000		2.09002757641		NA		NA
PIAS        0.8         FACEBOOK_HADOOP_ALL		1624		1.02406		0.0130724085506		10000		NA		1.21292379943		NA
PIAS        0.8         FACEBOOK_HADOOP_ALL		1624		1.02406		0.0130724085506		10000		NA		NA		2.7700005328
PIAS        0.8         FACEBOOK_HADOOP_ALL		1865		0.9159		0.0123683974997		10000		2.04560140816		NA		NA
PIAS        0.8         FACEBOOK_HADOOP_ALL		1865		0.9159		0.0123683974997		10000		NA		1.20668954236		NA
PIAS        0.8         FACEBOOK_HADOOP_ALL		1865		0.9159		0.0123683974997		10000		NA		NA		2.84052211713
PIAS        0.8         FACEBOOK_HADOOP_ALL		2862		0.99448		0.0183761274842		10000		2.05804463366		NA		NA
PIAS        0.8         FACEBOOK_HADOOP_ALL		2862		0.99448		0.0183761274842		10000		NA		1.21238232681		NA
PIAS        0.8         FACEBOOK_HADOOP_ALL		2862		0.99448		0.0183761274842		10000		NA		NA		2.72839840664
PIAS        0.8         FACEBOOK_HADOOP_ALL		4582		1.02458		0.0300915665447		10000		2.39384958361		NA		NA
PIAS        0.8         FACEBOOK_HADOOP_ALL		4582		1.02458		0.0300915665447		10000		NA		1.19426736611		NA
PIAS        0.8         FACEBOOK_HADOOP_ALL		4582		1.02458		0.0300915665447		10000		NA		NA		2.69046908345
PIAS        0.8         FACEBOOK_HADOOP_ALL		6387		1.02752		0.0455696143568		10000		2.75113429143		NA		NA
PIAS        0.8         FACEBOOK_HADOOP_ALL		6387		1.02752		0.0455696143568		10000		NA		1.17117077793		NA
PIAS        0.8         FACEBOOK_HADOOP_ALL		6387		1.02752		0.0455696143568		10000		NA		NA		3.88037469518
PIAS        0.8         FACEBOOK_HADOOP_ALL		10373		1.0077		0.0621317887562		10000		3.18773181624		NA		NA
PIAS        0.8         FACEBOOK_HADOOP_ALL		10373		1.0077		0.0621317887562		10000		NA		1.15761584836		NA
PIAS        0.8         FACEBOOK_HADOOP_ALL		10373		1.0077		0.0621317887562		10000		NA		NA		24.0177045406
PIAS        0.8         FACEBOOK_HADOOP_ALL		31946		1.0356		0.166741417007		10000		3.9447494824		NA		NA
PIAS        0.8         FACEBOOK_HADOOP_ALL		31946		1.0356		0.166741417007		10000		NA		1.4009171678		NA
PIAS        0.8         FACEBOOK_HADOOP_ALL		31946		1.0356		0.166741417007		10000		NA		NA		33.9752910043
PIAS        0.8         FACEBOOK_HADOOP_ALL		36844		0.92928		0.251305197427		10000		4.52059920353		NA		NA
PIAS        0.8         FACEBOOK_HADOOP_ALL		36844		0.92928		0.251305197427		10000		NA		1.61706925868		NA
PIAS        0.8         FACEBOOK_HADOOP_ALL		36844		0.92928		0.251305197427		10000		NA		NA		42.527675516
